Address,Zipcode,Date Sold,Sold Price,Bed,Bath,Square foot,SFR,Lot Size,Age of Building,Parks,SexualOffenders
2870 Claremont Ave,93611,Feb-20,306000.0,4,2,1826,True," 8,102 ",40,6,24
3932 Chessa Ln,93619,Feb-20,280000.0,3,2,1369,True," 4,499 ",9,7,0
1036 Lindsay Ln,93619,Feb-20,467500.0,4,4,2316,True," 5,270 ",3,7,0
1036 Lindsay Ln,93619,Feb-20,467500.0,4,4,2316,True," 5,270 ",3,7,0
380 N Argyle Ave,93612,Feb-20,-1.0,3,1.75,1210,True," 6,577 ",20,7,67
2870 Claremont Ave,93611,Feb-20,306000.0,4,2,1826,True," 8,102 ",40,6,24
2743 Stonewall Ln,93619,Feb-20,270500.0,Studio,1,-1,False," 1,916 ",-1,7,0
2972 Quincy Ave,93619,Feb-20,601000.0,Studio,1,-1,False, 0.26 a,-1,7,0
3957 Bellaire Ave,93737,Feb-20,517000.0,Studio,1,-1,False," 8,537 ",-1,0,5
2763 Hornet Ave,93611,Feb-20,439000.0,7,4.5,3593,True," 6,969 ",17,6,24
2263 Soledad Ave,93619,Feb-20,370000.0,4,2.5,2244,True," 5,201 ",4,7,0
3487 Brimhall Ln,93619,Feb-20,325000.0,3,2,1559,True," 4,003 ",3,7,0
4043 San Gabriel Ave,93619,Feb-20,340000.0,4,2.5,2223,True," 3,898 ",3,7,0
603 Rall Ave,93612,Feb-20,252500.0,3,2,1130,True," 5,998 ",64,7,67
1500 Villa Ave #90,93612,Feb-20,37000.0,2,1,960,True,-1,48,7,67
1436 Roberts Ave,93611,Feb-20,252000.0,3,2,1307,True," 6,534 ",46,6,24
3187 Fine Ave,93612,Feb-20,255000.0,3,2,1420,True," 9,147 ",49,7,67
1758 N Osmun Ave,93619,Feb-20,455000.0,3,3,2265,True," 6,242 ",14,7,0
1745 Fordham Ave,93611,Feb-20,221500.0,3,2,1427,True, 0.33 a,46,6,24
1935 Stonebrook Ln,93611,Feb-20,-1.0,3,2,1681,True," 4,922 ",20,6,24
517 W Beverly Dr,93612,Feb-20,222000.0,3,2,1075,True," 6,499 ",60,7,67
1731 Rall Ave,93611,Feb-20,200000.0,3,2,1271,True," 9,120 ",42,6,24
854 McKelvy Ave,93611,Feb-20,340000.0,3,2,1660,True," 7,875 ",26,6,24
7730 N Madsen Ave,93619,Feb-20,1590000.0,Studio,1,-1,False, 3.53 a,-1,7,0
796 Bliss Ave,93611,Feb-20,295000.0,Studio,1,-1,False," 2,308 ",-1,6,24
3647 Highclere Way,93619,Feb-20,303000.0,Studio,1,-1,False," 2,134 ",-1,7,0
3684 Parkstone Way,93619,Feb-20,308000.0,Studio,1,-1,False,-1,-1,7,0
3865 Jesse Ln,93619,Feb-20,389000.0,Studio,1,-1,False," 4,965 ",-1,7,0
28707 Sulphur Springs Rd,93626,Feb-20,295000.0,4,2.75,1937,True," 7,425 ",14,0,0
2325 Swift Ave,93611,Feb-20,480000.0,4,3,2782,True, 0.72 a,44,6,24
1560 N Dewitt Ave,93619,Feb-20,706500.0,4,3,3154,True, 0.25 a,17,7,0
1444 Mosaic Way,93619,Feb-20,300000.0,3,2,1600,True," 2,182 ",7,7,0
1738 N Whitmore Ave,93619,Feb-20,620000.0,5,3.5,3243,True," 7,581 ",0,7,0
3865 Jesse Ln,93619,Feb-20,389000.0,Studio,1,-1,False," 4,965 ",-1,7,0
1632 Harvard Ave,93612,Feb-20,240000.0,3,1.75,1330,True," 6,599 ",56,7,67
1919 Oak Ln,93611,Feb-20,312000.0,Studio,1,-1,False," 2,134 ",-1,6,24
1012 Las Rosas Ave,93619,Feb-20,390000.0,4,2.5,1900,True," 7,840 ",-1,7,0
1384 Royalty Way,93619,Feb-20,268000.0,3,2.5,1212,True, 4.97 a,4,7,0
2756 Bradbourne Way,93619,Feb-20,254000.0,Studio,1,-1,False," 1,960 ",-1,7,0
69 Oak Ave,93611,Feb-20,345000.0,3,2,1662,True," 7,405 ",22,6,24
2500 Harvard Ave,93612,Feb-20,270000.0,4,1.75,1620,True," 6,481 ",63,7,67
1502 Rall Ave,93611,Feb-20,302000.0,3,2,1628,True," 6,499 ",43,6,24
1519 N Rendezvous Way,93619,Feb-20,-1.0,3,2.25,1578,True," 1,785 ",7,7,0
1075 Aqua Dulce,93619,Feb-20,399500.0,4,4,2303,True," 7,797 ",0,7,0
489 W Santa Ana Ave #1,93612,Feb-20,112000.0,2,1,810,True, 740 ,49,7,67
3781 Griffith Ave,93619,Feb-20,413000.0,4,3,2400,True," 9,600 ",0,7,0
2408 Tollhouse Rd,93611,Feb-20,1825000.0,4,2.25,2294,True, 3.65 a,43,6,24
5869 N Bethel Ave,93619,Feb-20,600000.0,6,2.5,3498,True, 12.04 a,46,7,0
3526 Magnificent Way,93619,Feb-20,260000.0,3,2.5,1212,True," 2,051 ",5,7,0
1915 Fairmont Ave,93611,Feb-20,560000.0,5,3,3400,True, 0.30 a,16,6,24
104 Sylmar Ave,93612,Feb-20,350000.0,3,2,2052,True," 9,496 ",34,7,67
2231 Magill Ave,93611,Feb-20,345000.0,4,2.75,1905,True," 7,562 ",27,6,24
45 San Gabriel Ave,93612,Feb-20,256000.0,3,2,1200,True, 13.77 a,60,7,67
1116 Lindsay Ln,93619,Feb-20,368000.0,Studio,1,-1,False," 4,791 ",-1,7,0
2601 Donner Ave,93612,Feb-20,225000.0,3,1.75,960,True," 7,649 ",60,7,67
1487 Jordan Ave,93611,Feb-20,727000.0,4,4,3022,True," 8,751 ",-1,6,24
1076 Carmelita Ave,93619,Feb-20,483000.0,5,4,3243,True," 4,950 ",0,7,0
740 N Terry Ave,93611,Feb-20,415000.0,5,3,2108,True," 9,888 ",30,6,24
6298 E Shepherd Ave,93619,Feb-20,510000.0,3,1,1056,True, 5.03 a,59,7,0
2529 Whiteash Ave,93619,Feb-20,420000.0,4,3,2848,True," 7,840 ",14,7,0
4108 Chessa Ln,93619,Feb-20,320000.0,3,2,1580,True," 4,647 ",9,7,0
423 W Vermont Ave,93619,Feb-20,430000.0,3,2,1977,True," 7,034 ",11,7,0
6084 N Constellation Ave,93619,Feb-20,377500.0,3,2.5,1856,True, 1.91 a,48,7,0
6084 N Constellation Ave,93619,Feb-20,377500.0,3,2.5,1856,True, 1.91 a,48,7,0
495 W Antonio Dr,93612,Feb-20,232000.0,3,2,1413,True," 7,056 ",43,7,67
1475 Wrenwood Ave,93611,Feb-20,225000.0,4,2,1252,True," 6,564 ",46,6,24
4073 N Newport Bay,93619,Feb-20,510000.0,4,3,3004,True," 8,890 ",12,7,0
1452 N Ryan Ave,93619,Feb-20,456500.0,Studio,1,-1,False," 6,708 ",-1,7,0
1126 Lindsay Ln,93619,Feb-20,411500.0,Studio,1,-1,False," 4,965 ",-1,7,0
2713 Stonewall Ln,93619,Feb-20,310000.0,Studio,1,-1,False," 2,439 ",-1,7,0
1124 Oak Ave,93611,Feb-20,470000.0,4,1,-1,True," 7,405 ",26,6,24
2275 Fairmont Ave,93611,Feb-20,381500.0,4,2.75,2130,True," 9,016 ",23,6,24
578 Adler Ave,93612,Feb-20,449000.0,3,3,2210,True, 0.27 a,39,7,67
3225 Rall Ave,93619,Feb-20,399000.0,4,2,2287,True," 7,954 ",14,7,0
39 W Powers Ave,93619,Feb-20,395000.0,3,2,2031,True," 6,181 ",14,7,0
1536 Tollhouse Ln,93611,Feb-20,245000.0,3,2,1445,True," 1,999 ",35,6,24
615 Rall Ave,93612,Feb-20,220500.0,3,2,1242,True," 6,000 ",64,7,67
2438 Powers Ave,93619,Feb-20,491000.0,5,3,2912,True," 6,847 ",19,7,0
610 W San Gabriel Ave,93612,Feb-20,-1.0,3,2,1350,True," 7,148 ",54,7,67
1052 N Burl Ave,93611,Feb-20,345000.0,4,2,1863,True," 7,522 ",24,6,24
745 W Brittany Ln,93619,Feb-20,-1.0,4,2.5,1971,True," 3,049 ",16,7,0
1868 N Regent Ln,93619,Feb-20,450000.0,4,3,2257,True, 0 ,6,7,0
3548 Significant Way,93619,Feb-20,263000.0,3,3,1212,True," 2,178 ",5,7,0
3982 Finchwood Ave,93619,Feb-20,468500.0,Studio,1,-1,False," 7,187 ",-1,7,0
9077 N Fowler Ave,93619,Feb-20,615000.0,4,3,2800,True, 3.00 a,41,7,0
802 Hanson Ave,93611,Feb-20,329000.0,3,2,1620,True," 5,998 ",24,6,24
2629 Sunnyside Ave,93611,Feb-20,100000.0,3,1.75,1428,True," 7,100 ",43,6,24
21698 Tollhouse Rd,93619,Feb-20,240000.0,4,2,2151,True, 5.53 a,84,7,0
2723 Stonewall Ln,93619,Feb-20,288000.0,Studio,1,-1,False," 1,960 ",-1,7,0
1014 Harvard Ave,93612,Feb-20,241000.0,3,1.5,1352,True, 0.27 a,48,7,67
10890 N Armstrong Ave,93619,Feb-20,1200000.0,3,1.75,1942,True, 12.50 a,29,7,0
3090 Heritage Ave,93619,Feb-20,407500.0,Studio,1,-1,False,-1,-1,7,0
3985 Buckingham Ave,93737,Feb-20,427000.0,Studio,1,-1,False," 6,577 ",-1,0,5
654 W Bedford Ave,93611,Feb-20,-1.0,3,2,1923,True," 7,448 ",28,6,24
2720 Parkwall Ln,93619,Feb-20,282000.0,Studio,1,-1,False," 2,439 ",-1,7,0
1738 N Osmun Ave,93619,Feb-20,380000.0,3,2,1800,True," 6,098 ",14,7,0
3268 Powers Ave,93619,Feb-20,529000.0,6,4,3715,True," 8,751 ",15,7,0
2764 Austin Ave,93611,Feb-20,-1.0,4,2.25,2106,True," 8,668 ",20,6,24
377 N Amedeo Ln,93611,Feb-20,210000.0,2,2,1140,True," 1,306 ",12,6,24
1352 Joy Dr,93619,Feb-20,260000.0,3,2.5,1212,True," 2,051 ",4,7,0
1496 Whiteash Ave,93619,Feb-20,534000.0,Studio,1,-1,False, 0.26 a,-1,7,0
1844 Celeste Ave,93611,Feb-20,-1.0,3,2,1734,True," 10,018 ",32,6,24
1627 McKelvy Ave,93611,Feb-20,350000.0,5,3,2262,True," 7,920 ",28,6,24
3264 Junipero Ave,93737,Feb-20,393500.0,Studio,1,-1,False," 5,201 ",-1,0,5
3975 Buckingham Ave,93737,Feb-20,412500.0,Studio,1,-1,False," 6,838 ",-1,0,5
7777 N Sanders Ave,93619,Feb-20,500000.0,4,2.25,2506,True, 2.39 a,33,7,0
3238 Poe Ave,93619,Feb-20,455000.0,5,4.5,3337,True," 6,298 ",6,7,0
3456 Carmelita Ave,93619,Feb-20,357500.0,3,2,1870,True," 4,948 ",-1,7,0
1612 N Villa Ave,93619,Feb-20,420000.0,3,2,1868,True," 8,624 ",18,7,0
3415 La Jolla Ave,93619,eb-20,409500.0,Studio,1,-1,False," 10,585 ",-1,7,0
3288 Junipero Ave,93737,eb-20,407000.0,Studio,1,-1,False," 5,039 ",-1,0,5
637 W Chennault Ave,93611,eb-20,455000.0,4,3,2807,True," 9,430 ",26,6,24
2125 Lester Ave,93619,eb-20,492000.0,4,4,2914,True," 7,318 ",17,7,0
933 W Pat Ct,93612,eb-20,250000.0,3,1.75,1601,True," 7,139 ",52,7,67
1508 N Dara Ave,93619,eb-20,267500.0,3,2.5,1203,True," 1,799 ",9,7,0
3859 Richmond Ave,93619,eb-20,492000.0,3,2,1508,True," 3,200 ",12,7,0
3288 Junipero Ave,93619,eb-20,406780.0,4,3,2399,True," 5,039 ",-1,7,0
2466 Junipero Ave,93619,eb-20,418000.0,4,3,2697,True," 6,499 ",3,7,0
10475 E Lylewood Way,93619,eb-20,425000.0,5,4,3224,True," 7,200 ",20,7,0
10803 E Clearwater Way,93619,eb-20,505000.0,3,2.25,1497,True," 7,013 ",19,7,0
4030 Trenton Ave,93619,eb-20,334000.0,4,2.75,1687,True," 2,482 ",11,7,0
3666 Parkstone Way,93619,eb-20,274000.0,Studio,1,-1,False," 2,047 ",-1,7,0
4002 Trenton Ave,93619,eb-20,245000.0,2,2.5,1300,True," 2,482 ",12,7,0
3225 Burl Ave,93611,eb-20,400000.0,4,3,2495,True," 9,692 ",8,6,24
2510 Mustang Dr,93612,eb-20,285000.0,3,2.5,1400,True," 2,178 ",2,7,67
6387 E Silaxo Rd,93619,eb-20,475000.0,3,1.75,2248,True, 4.98 a,43,7,0
26638 Twin Ponds Rd,93619,eb-20,260000.0,3,1.75,1464,True, 2.02 a,41,7,0
1447 Morris Ave,93611,eb-20,285000.0,3,1.75,1440,True," 8,755 ",39,6,24
801 W Alamos Ave,93612,eb-20,262000.0,3,2,1288,True," 6,499 ",59,7,67
109 W Swift Ave,93612,eb-20,250000.0,3,2,1144,True," 7,148 ",48,7,67
922 La Jolla Ave,93619,eb-20,345000.0,3,2,1515,True," 6,655 ",5,7,0
1324 Shirley Ave,93611,eb-20,247952.0,3,2,1414,True," 6,969 ",21,6,24
1136 Lindsay Ln,93619,eb-20,367500.0,Studio,1,-1,False," 10,062 ",-1,7,0
3942 Finchwood Ave,93619,eb-20,463000.0,Studio,1,-1,False," 7,187 ",-1,7,0
3450 Hermosa Ave,93619,eb-20,491000.0,4,3,2658,True," 8,457 ",2,7,0
1373 Joy Dr,93619,eb-20,290000.0,3,2.75,1648,True," 2,051 ",3,7,0
2763 Stonewall Ln,93619,eb-20,274000.0,Studio,1,-1,False," 1,829 ",-1,7,0
524 W Swift Ave,93612,eb-20,235000.0,3,2,1248,True," 6,825 ",47,7,67
187 N Argyle Ave,93612,eb-20,280000.0,3,2,1234,True," 6,825 ",32,7,67
1994 Applegate Ave,93611,eb-20,436000.0,4,2.5,2624,True," 7,901 ",16,6,24
1342 Cypress Ave,93611,eb-20,300000.0,3,3,1553,True, 0.35 a,33,6,24
2622 Blackwood Ave,93619,eb-20,380000.0,4,2,2119,True," 7,919 ",15,7,0
4121 Joaquin Ave,93737,eb-20,394000.0,Studio,1,-1,False," 5,401 ",-1,0,5
1739 N Whitmore Ave,93619,eb-20,427500.0,Studio,1,-1,False," 7,753 ",-1,7,0
1913 Oak Ln,93611,eb-20,295500.0,Studio,1,-1,False," 2,221 ",-1,6,24
328 W Fallbrook Ave,93611,eb-20,327000.0,4,2.5,2033,True," 4,874 ",28,6,24
2776 Bradbourne Way,93619,eb-20,305000.0,Studio,1,-1,False,-1,-1,7,0
3375 Roberts Ave,93619,eb-20,346000.0,4,2,1766,True," 8,341 ",5,7,0
69 W Powers Ave,93619,Jan-20,-1.0,3,2.25,2265,True," 6,229 ",17,7,0
69 W Powers Ave,93619,Jan-20,-1.0,3,2.25,2265,True," 6,229 ",17,7,0
1480 N Dara Ave,93619,Jan-20,264000.0,3,2.5,1203,True," 2,278 ",9,7,0
3922 Sussex Ave,93737,Jan-20,453000.0,3,2.5,2528,True,-1,-1,0,5
2220 Sylmar Ave,93612,Jan-20,500000.0,8,4,3424,True," 10,497 ",43,7,67
2163 San Marino Ave,93619,Jan-20,378500.0,4,2.5,2223,True," 4,425 ",2,7,0
490 McArthur Ave,93611,Jan-20,249500.0,3,1.75,1373,True," 9,975 ",43,6,24
1622 Oxford Ave,93612,Jan-20,217000.0,3,2,1279,True," 6,534 ",56,7,67
2110 Helm Ave #16,93612,Jan-20,35001.0,2,1,-1,True,-1,36,7,67
2406 Highland Ave,93619,Jan-20,483500.0,Studio,1,-1,False,-1,-1,7,0
3842 Hannah Ln,93619,Jan-20,350000.0,3,2,1855,True," 5,000 ",2,7,0
3282 Hermosa Ave,93737,Jan-20,358500.0,Studio,1,-1,False," 4,399 ",-1,0,5
1467 Purvis Ave,93611,Jan-20,-1.0,3,2.25,1804,True," 7,274 ",33,6,24
1705 Finchwood Ave,93611,Jan-20,344000.0,3,1.75,1837,True," 8,598 ",43,6,24
126 Pico Ave,93612,Jan-20,247000.0,3,1.75,1155,True," 6,298 ",49,7,67
3096 Minnewawa Ave,93612,Jan-20,198000.0,3,2,1268,True," 6,298 ",48,7,67
2710 Lind Ave,93612,Jan-20,245000.0,6,3,2800,True," 7,840 ",40,7,67
790 Bliss Ave,93611,Jan-20,311500.0,Studio,1,-1,False," 1,960 ",-1,6,24
4257 Sierra Madre Ave,93619,Jan-20,398000.0,Studio,1,-1,False," 5,967 ",-1,7,0
4097 Bellaire Ave,93737,Jan-20,354500.0,3,2,-1,True," 4,486 ",1,0,5
721 W Fontaine Ln,93619,Jan-20,330000.0,4,3,1730,True," 3,049 ",16,7,0
2993 Ashcroft Ave,93611,Jan-20,445500.0,4,3,2573,True, 0.26 a,13,6,24
1235 Cindy Ave,93612,Jan-20,238000.0,3,1.5,1308,True," 6,799 ",60,7,67
708 Whitmore Ave,93619,Jan-20,380000.0,4,3,2379,True," 4,356 ",8,7,0
3474 Brimhall Ln,93619,Jan-20,345000.0,3,3,1933,True," 3,920 ",3,7,0
1906 Alamos Ave,93611,Jan-20,355000.0,4,2,2210,True," 10,402 ",41,6,24
1235 N Minnewawa Ave,93619,Jan-20,-1.0,3,1.75,2795,True, 8.96 a,75,7,0
1697 Willow Ave,93612,Jan-20,225000.0,3,2,1760,True," 2,526 ",39,7,67
3481 Wrenwood Ave,93619,Jan-20,443500.0,Studio,1,-1,False," 5,096 ",-1,7,0
1156 Carmelita Ave,93619,Jan-20,416990.0,Studio,1,-1,False," 4,922 ",-1,7,0
1749 N Whitmore Ave,93619,Jan-20,425500.0,Studio,1,-1,False,-1,-1,7,0
4118 Trenton Ave,93619,Jan-20,270000.0,2,2.5,1300,True," 2,482 ",10,7,0
3993 Finchwood Ave,93619,Jan-20,355000.0,Studio,1,-1,False," 7,230 ",-1,7,0
1606 Sussex Ave,93611,Jan-20,250000.0,3,1.75,1326,True," 7,535 ",42,6,24
1536 Donner Ave,93611,Jan-20,268000.0,3,2,1311,True," 7,562 ",38,6,24
747 W Chennault Ave,93611,Jan-20,295000.0,3,2.25,1668,True," 9,496 ",27,6,24
1511 Herring Ln,93619,Jan-20,330000.0,3,3,1933,True," 4,421 ",4,7,0
4044 Bellaire Ave,93737,Jan-20,352500.0,Studio,1,-1,False,-1,-1,0,5
2556 Highland Ave,93619,Jan-20,483000.0,Studio,1,-1,False," 6,969 ",-1,7,0
33 W Bohemia Ln,93619,Jan-20,298000.0,3,3,1601,True," 3,049 ",16,7,0
1620 N Bush Ave,93619,Jan-20,537500.0,4,2,2726,True," 10,031 ",18,7,0
2874 Whitmore Ave,93619,Jan-20,350000.0,4,3,2428,True," 8,276 ",15,7,0
3497 Mecca Ave,93619,Jan-20,369000.0,4,4,2245,True," 4,159 ",6,7,0
11990 Auberry Rd,93619,Jan-20,-1.0,Studio,1,-1,False, 134.18 a,-1,7,0
2858 Rall Ave,93611,Jan-20,315000.0,4,2,1642,True," 7,797 ",17,6,24
2011 Lombard Ln,93619,Jan-20,362000.0,Studio,2011 Lombard ,-1,False,-1,0,7,0
3446 Carmelita Ave,93619,Jan-20,322000.0,3,2,1580,True," 4,499 ",-1,7,0
3459 Park Ave,93611,Jan-20,329000.0,3,2.75,1894,True," 4,782 ",3,6,24
784 N Armstrong Ave,93611,Jan-20,-1.0,3,1.75,1755,True, 2.31 a,57,6,24
11990 Auberry Rd,93619,Jan-20,-1.0,3,1.75,2724,True, 78.19 a,48,7,0
1104 Pistachio Ave,93611,Jan-20,310000.0,3,2,1555,True," 7,500 ",31,6,24
3985 Robinwood Ave,93619,Jan-20,362000.0,Studio,1,-1,False," 7,056 ",-1,7,0
1907 Oak Ln,93611,Jan-20,289500.0,Studio,1,-1,False," 2,265 ",-1,6,24
2545 Escalon Ave,93611,Jan-20,282000.0,3,2,1436,True," 7,623 ",32,6,24
3011 Carson Ave,93611,Jan-20,331000.0,3,2,1649,True," 7,540 ",18,6,24
4841 Stetson Rd,93619,Jan-20,-1.0,7,3.75,4516,True, 4.99 a,40,7,0
3708 Parkstone Way,93619,Jan-20,288500.0,Studio,1,-1,False," 2,090 ",-1,7,0
331 W Chennault Ave,93611,Jan-20,-1.0,3,2.25,1385,True," 7,056 ",25,6,24
3255 Del Dios Ave,93619,Jan-20,315000.0,3,2,1504,True," 4,350 ",7,7,0
8705 E Shaw Ave,93619,Jan-20,-1.0,4,1.75,1637,True, 0.93 a,73,7,0
3633 Sabre Ave,93612,Jan-20,260000.0,3,2,1380,True," 5,000 ",26,7,67
381 W Gibson Ave,93612,Jan-20,425000.0,Studio,1,-1,False, 0.25 a,15,7,67
1822 Morris Ave,93611,Jan-20,390000.0,4,2,2600,True," 10,450 ",30,6,24
157 Minarets Ave,93611,Jan-20,-1.0,4,2,1900,True," 8,738 ",23,6,24
1621 Dovewood Ave,93611,Jan-20,322000.0,3,1.75,1837,True," 8,001 ",43,6,24
3276 Carmelita Ave,93619,Jan-20,360000.0,4,4,2245,True," 4,356 ",7,7,0
1523 N Strada Way,93619,Jan-20,290000.0,3,2.5,1578,True," 1,800 ",9,7,0
1755 Barstow Ave,93611,Jan-20,325000.0,4,2,2001,True," 9,718 ",44,6,24
3660 Lansing Ave,93619,Jan-20,372500.0,Studio,1,-1,False," 4,748 ",-1,7,0
8503 E Bullard Ave,93619,Jan-20,6555000.0,3,1.75,2052,True, 17.21 a,60,7,0
4075 Griffith Ave,93619,Jan-20,438500.0,Studio,1,-1,False," 6,708 ",-1,7,0
219 Athens Ave,93611,Jan-20,390000.0,3,2,2162,True," 8,324 ",21,6,24
751 Leonard Ave,93619,Jan-20,6555000.0,3,2,1536,True, 18.22 a,32,7,0
605 Heritage Ave,93619,Jan-20,740000.0,5,3,3400,True, 0.27 a,17,7,0
948 Descanso Ave,93619,Jan-20,457000.0,Studio,1,-1,False,-1,-1,7,0
52 Timmy Ave,93612,Jan-20,392500.0,3,2,2025,True," 9,504 ",33,7,67
3116 Fine Ave,93612,Jan-20,238000.0,3,2,1100,True," 6,098 ",49,7,67
1453 Fallbrook Ave,93611,Jan-20,295000.0,3,1.75,1467,True," 6,198 ",27,6,24
1985 Oak Ln,93611,Jan-20,277000.0,Studio,1,-1,False," 2,134 ",-1,6,24
1729 N Whitmore Ave,93619,Jan-20,417500.0,Studio,1,-1,False," 7,785 ",0,7,0
1717 N Megan Ave,93619,Jan-20,-1.0,3,2,2007,True," 5,357 ",2,7,0
2750 Holland Ave,93611,Jan-20,420000.0,5,3,3216,True," 8,947 ",16,6,24
456 Gateway Ave,93612,Jan-20,340000.0,3,2,2126,True," 9,618 ",32,7,67
1501 Barstow Ave,93611,Jan-20,290000.0,4,2,1586,True," 10,001 ",44,6,24
2573 Scott Ave,93611,Jan-20,460000.0,5,3,2815,True," 10,010 ",28,6,24
1165 N Chapel Hill Ave,93611,Jan-20,51000.0,5,2.5,2101,True," 9,147 ",28,6,24
3427 Carmelita Ave,93619,Jan-20,330000.0,3,2,1580,True," 4,525 ",-1,7,0
503 W Vermont Ave,93619,Jan-20,449500.0,3,2,2194,True," 6,507 ",11,7,0
3417 Shaw Ave,93619,Jan-20,-1.0,Studio,3.25,3586,False, 2.35 a,43,7,0
2955 Donner Ave,93611,Jan-20,308500.0,3,2.5,1890,True," 4,752 ",15,6,24
804 Fremont Ave,93612,Jan-20,-1.0,3,2,2096,True," 7,318 ",21,7,67
2955 Donner Ave,93611,Jan-20,308500.0,3,2.5,1890,True," 4,752 ",15,6,24
640 W Lisbon Ln,93619,Jan-20,304000.0,4,3,1576,True," 3,219 ",16,7,0
1760 N Aldaron Ln,93619,Jan-20,280000.0,3,3,1503,True," 3,484 ",18,7,0
2914 Portland Ave,93619,Jan-20,421000.0,Studio,1,-1,False," 6,229 ",-1,7,0
45 W Brittany Ln,93619,Jan-20,-1.0,3,2.5,1503,True," 3,036 ",17,7,0
40 W Gettysburg Ave,93612,Jan-20,236500.0,3,2,1328,True," 7,562 ",47,7,67
1980 N Tuscany Ln,93619,Jan-20,-1.0,3,2.5,1616,True," 3,310 ",16,7,0
811 W Alamos Ave,93612,Jan-20,220000.0,3,1.75,1075,True," 5,998 ",59,7,67
3762 Wrenwood Ave,93619,Jan-20,330000.0,3,2,1515,True," 5,998 ",4,7,0
2954 Twain Ave,93611,Jan-20,334000.0,3,2,1703,True," 7,562 ",17,6,24
2563 Barstow Ave,93611,Jan-20,300000.0,3,2,1528,True," 9,000 ",30,6,24
3335 Hornet Ave,93611,Jan-20,375000.0,3,3,2133,True," 7,840 ",18,6,24
3678 Parkstone Way,93619,Jan-20,300500.0,Studio,1,-1,False," 2,265 ",-1,7,0
860 N Bush Ave,93611,Jan-20,300000.0,3,2.5,1550,True," 5,972 ",26,6,24
22322 Broken Oak Ln,93619,Jan-20,160000.0,3,2,1440,True, 5.13 a,47,7,0
3257 Descanso Ave,93619,Jan-20,309000.0,4,2.5,1945,True," 2,813 ",4,7,0
2266 Richert Ave,93611,Jan-20,545000.0,6,4.5,3484,True, 0.36 a,7,6,24
1304 Royalty Way,93619,Jan-20,265000.0,3,2.5,1413,True," 2,164 ",4,7,0
617 Everglade Ave,93619,Jan-20,383000.0,3,2,2180,True," 6,464 ",13,7,0
2481 Serena Ave,93619,Jan-20,575000.0,5,3,2912,True, 0.28 a,17,7,0
488 W San Jose Ave,93612,Jan-20,225000.0,3,1.5,1336,True," 6,400 ",60,7,67
4041 Joaquin Ave,93737,Jan-20,355500.0,Studio,1,-1,False," 4,835 ",-1,0,5
2041 Lombard Ln,93619,Jan-20,320000.0,Studio,2041 Lombard ,-1,False," 3,391 ",-1,7,0
4504 N Heron Way,93619,Jan-20,580000.0,4,3,2820,True," 10,350 ",16,7,0
1625 Tollhouse Ln,93611,Jan-20,-1.0,2,2,1345,True," 1,880 ",35,6,24
2107 Keats Ave,93611,Jan-20,300000.0,4,1.75,1748,True," 8,015 ",36,6,24
2702 Mitchell Ave,93611,Jan-20,-1.0,3,2,1075,True," 6,577 ",26,6,24
187 Moody Ave,93619,Jan-20,485000.0,5,2,2261,True," 8,624 ",15,7,0
1810 N Sanders Ave,93619,Jan-20,530000.0,4,2.75,2856,True," 8,232 ",13,7,0
2436 Moody Ave,93619,Jan-20,389500.0,4,2,2029,True," 6,059 ",19,7,0
4020 Sussex Ave,93737,Jan-20,407000.0,Studio,1,-1,False,-1,-1,0,5
1944 N Larose Ln,93619,Jan-20,300000.0,3,2.5,1464,True," 3,249 ",13,7,0
11033 E Crown Rdg,93619,Jan-20,480000.0,6,4,3488,True, 0.37 a,17,7,0
3050 Serena Ave,93619,Jan-20,-1.0,3,2.25,2145,True," 8,363 ",16,7,0
3974 Buckingham Ave,93737,Jan-20,461500.0,Studio,1,-1,False," 6,229 ",-1,0,5
971 N Orangewood Ave,93611,Jan-20,525000.0,4,3,2762,True," 10,241 ",19,6,24
244 Filbert Ave,93611,Jan-20,330000.0,3,3,1596,True," 8,999 ",33,6,24
68 N McKelvy Ave,93611,Jan-20,353000.0,3,2,1603,True," 8,446 ",31,6,24
2551 Los Altos Ave,93611,Jan-20,317000.0,3,2,1505,True," 7,474 ",31,6,24
3477 Carmelita Ave,93619,Jan-20,373500.0,4,3,2013,True," 5,331 ",6,7,0
2840 Norwich Ave,93611,Jan-20,505000.0,4,3,2573,True, 0.28 a,15,6,24
4158 Portals Ave,93619,an-20,438500.0,Studio,1,-1,False," 7,770 ",-1,7,0
736 Pollasky Ave,93612,an-20,320000.0,Studio,1,-1,False," 7,492 ",88,7,67
2432 Fairmont Ave,93611,an-20,459000.0,4,3,2060,True, 0.35 a,20,6,24
3591 Buckingham Ave,93619,an-20,355000.0,4,4,2245,True," 7,952 ",7,7,0
3047 Browning Ave,93619,an-20,327000.0,3,2,1761,True," 4,499 ",9,7,0
1354 Royalty Way,93619,an-20,255000.0,3,2.5,1212,True," 2,164 ",4,7,0
171 W Warwick Ave,93619,an-20,495000.0,4,1.75,2290,True, 0.25 a,19,7,0
261 W Fremont Ave,93612,an-20,300000.0,3,1.75,1688,True," 8,372 ",30,7,67
2051 Lombard Ln,93619,an-20,320000.0,Studio,2051 Lombard ,-1,False,-1,-1,7,0
